"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2009","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","97.3",""
"SURVEY","2008","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","118",""
"SURVEY","2007","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","110",""
"SURVEY","2006","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","102",""
"SURVEY","2005","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","81.4",""
"SURVEY","2004","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","74.6",""
"SURVEY","2003","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","70.9",""
"SURVEY","2002","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","73.8",""
"SURVEY","2001","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","73.3",""
"SURVEY","2000","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","70.9",""
"SURVEY","1999","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","66.8",""
"SURVEY","1998","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","71.8",""
"SURVEY","1997","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","75.7",""
"SURVEY","1996","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","76.5",""
"SURVEY","1995","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","65.4",""
"SURVEY","1994","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","67.9",""
"SURVEY","1993","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","67.4",""
"SURVEY","1992","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","62.2",""
"SURVEY","1991","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","60.5",""
"SURVEY","1990","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","65.1",""
"SURVEY","1989","MARKETING YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","65.5",""
