,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
commodity_prices.corn_seed.dollar_per_square_meter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00658535,0.00709439,0.0074181,0.00748482,0.0074181,0.00799138,0.00786783,0.00860667,0.00909841,0.0100003,0.0107614,0.012118,0.0148313,0.0195015,0.0201588,0.0208483,0.0227436,0.024115,0.0249675,0.0251108,0.0243053,0.0239865,0.0231315,0.0224816,0.0226324,0.0241768,0.0272013,0.0285827,,
commodity_prices.propane_residential.dollar_per_liter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7581741475824283,0.5681902356679989,0.5426976206012031,0.6326043942399898,0.6560716012268155,0.5761595177272739,0.5047889132220815,0.6555432568730996,0.7302160135890167,0.6759286312446999,0.6805954969210732,
commodity_prices.distiller_grains_modified_wet_50pct.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0616265,0.0751592,0.076337,0.0779986,0.108108,0.135124,0.126786,0.0863367,0.0822324
commodity_prices.net_fertilizer_super_phosphate_20pct.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0416122400612885,0.042163395558789,0.0423287422080391,0.044423133098541,0.044312901999041,0.0449191730462915,0.0455254440935421,0.0464072928895429,0.047564719434294,0.048667030429295,0.050871652419297,0.0533518521580493,0.0557218207973015,0.0604617580758059,0.1076957842115996,0.1218053649476126,0.104884891174347,0.1119396815423535,0.1165693877213578,0.1292459641638695,0.1441271625963833,0.1510166063151397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commodity_prices.net_fertilizer_nitrogen.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2606414347679911,0.2591974073645398,0.2522859174258834,0.2411635994863231,0.2391904628052713,0.2374818807630196,0.2331828678825157,0.2319923720079146,0.2127239758152967,0.1943374284186798,0.1945358443977799,0.1969058130370321,0.200025353152885,0.2220715730529054,0.4776313541339418,0.5312587840407414,0.4041182338773239,0.4192198945088378,0.4174121044770361,0.4440770074461108,0.5226607582797335,0.5817997431615382,0.5810171023550875,0.5411134443360506,0.575108715421882,0.5532057959512118,0.4872765753402008,0.4593550378368249,0.5038884020348662,0.52961634065819,0.522010394792683,0.5358223515600457,0.527543995987588,0.5410693518962506,0.5761669339770831,0.678902318711178,0.6956574458351936,0.6663580195880664,0.5834862789838898,0.533904330428744,0.5563914747267648,0.753495703742897,0.5768724130138837,0.7087418773458557,0.7536720735020972,0.8779907075183122,1.0044919173046292,1.1161449979882825,1.5086338508683454,1.3369158440670867,1.1619239736106748,1.471673363205961,1.722967200736344,1.719792545070741,1.695023617013068,1.47025138202241,1.193130397879154,1.1419721446011564,1.2308294339081884,1.256017240143962,1.1507575632313145,1.6762402376582508,2.757993132602502,,,
commodity_prices.net_fertilizer_potassium.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0945231678213374,0.0966396049317394,0.0978301008063405,0.0988442269217414,0.098469441183441,0.098381256303841,0.099483567298842,0.0959010565650887,0.0896509532234329,0.085429102112579,0.0963640271829891,0.1064611958971984,0.1079382926304998,0.1149159212288563,0.1582698126622464,0.1803160325622668,0.1746281078280615,0.1750800553360119,0.1805034254314169,0.2135727552814475,0.2539944994681349,0.2824671924690113,0.2751147781323545,0.2503127807448316,0.2562873063377371,0.219547280874353,0.2002568384618352,0.2296444495885624,0.2884417180619169,0.2902715543136185,0.2801743855994091,0.2792484443636083,0.2709811119011007,0.2645546388002447,0.2663954981618964,0.2847599993386134,0.28108930372526,0.2792484443636083,0.299464828011927,0.3086470786002855,0.3031355236252804,0.3123177742136389,0.3012946642636287,0.3031355236252804,0.3325341578619576,0.4501066485887663,0.501551502725464,0.5144154720371259,1.0306607803259535,1.5671224722631,0.9388052051125184,1.1041518543626714,1.22172434508948,1.0931287444126612,1.1041518543626714,1.1745454345034363,1.0619774356939324,0.9876706515209136,0.9918043177521676,1.02702315404245,0.9803733527340068,0.9913964626840172,1.2473640988332038,,,
commodity_prices.net_fertilizer_super_phosphate_44to46pct.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0879093018513313,0.0884053417990817,0.0881297640503315,0.0890667283960823,0.088736035097582,0.0885155728985818,0.0898383460925831,0.0906650793388338,0.0846023688663282,0.0812403203315751,0.0833898267718271,0.0844370222170781,0.08653141310758,0.1000898383460925,0.1862905581551723,0.2166041105177003,0.167551271240155,0.1628664495114006,0.1681024267376555,0.2083367780551927,0.2706173492727503,0.2629011723077432,0.2441618853927258,0.2323120421964649,0.2419572634027238,0.2193598880052029,0.2050298450701896,0.2204621990002039,0.2441618853927258,0.2386503304177207,0.223769131985207,0.2358945529302182,0.2204621990002039,0.2083367780551927,0.2353433974327177,0.2579407728302386,0.2843962367102631,0.2832939257152621,0.278884681735258,0.28108930372526,0.2568384618352376,0.2601453948202407,0.2436107298952253,0.2678615717852478,0.2932147246702712,0.3295909875053049,0.3571487623803304,0.4607659959104263,0.8818487960008158,0.7043767258056516,0.558871674465517,0.6977628598356455,0.8035847153557434,0.7727200074957148,0.6845351278956333,0.6477399868824992,0.5230134977981339,0.4975501138136103,0.5779637008989347,0.523244983107084,0.4727370933161373,0.820527235348909,1.0562454185199273,,,
commodity_prices.hay_all.dollar_per_kilogram.csv,0.0159614632076147,0.0157630472285145,0.0153221228305141,0.014065488296213,0.0159283938777647,0.0182652931871669,0.0169204737732656,0.0158732783280146,0.0152670072807641,0.014054465186263,0.0108026477510099,0.0096121518764088,0.0080689164834074,0.0106152548818598,0.013029315960912,0.0134812634688624,0.0110120868400601,0.0096672674261589,0.0099097758450591,0.0111002717196602,0.0096121518764088,0.0111223179395602,0.0101853535938094,0.0085318871013078,0.0089397421694582,0.0095349901067588,0.0096782905361089,0.0104499082326096,0.0098987527351091,0.0106152548818598,0.0083775635620077,0.0079476622739573,0.0071870676874066,0.0090389501590083,0.0107806015311099,0.01089083263061,0.0099759145047592,0.0101192149341093,0.0097223829759089,0.0093586203475586,0.0114640343480106,0.0127868075420118,0.0100089838346092,0.0112435721490104,0.0125663453430116,0.0146607362335135,0.0116844965470108,0.0124561142435115,0.0114640343480106,0.0110231099500101,0.0124561142435115,0.0187392869150173,0.0218257577010201,0.0231485308950214,0.0180779003180167,0.0120151898455111,0.0127868075420118,0.0142198118355131,0.0142198118355131,0.0142198118355131,0.0138891185370128,0.0113538032485105,0.0125663453430116,0.0125663453430116,0.0121254209450112,0.0094798745570087,0.0066138659700061,0.0084877946615078,0.0128970386415119,0.0083775635620077,0.0115742654475107,0.0099207989550091,0.0077161769650071,0.0113538032485105,0.0107806015311099,0.0135584252385125,0.0160937405270148,0.0219359888005202,0.0235894552930218,0.0223769131985207,0.0250224595865231,0.0252429217855233,0.0267861571785247,0.0232587619945215,0.0232587619945215,0.0283293925715262,0.0296521657655274,0.0241406107905223,0.0241406107905223,0.0248019973875229,0.0244713040890226,0.0212746022035196,0.0207234467060191,0.0245815351885227,0.0239201485915221,0.0228178375965211,0.0240303796910222,0.027116850477025,0.0263452327805243,0.0255736150840236,0.0275577748750254,0.0270066193775249,0.026014539482024,0.0272270815765251,0.0287703169695266,0.0309749389595286,0.0345023341435319,0.0458561373920424,0.0561076296455519,0.0574304028395531,0.0663591218990613,0.0591941004315547,0.0548950875510507,0.0654772731030605,0.0782640806450724,0.0741855299635686,0.0763901519535706,0.0835551734210773,0.0815710136300754,0.0745162232620689,0.0659181975010609,0.0716502146750662,0.0939168967740868,0.094137358973087,0.0888462661970821,0.0784845428440726,0.0819017069285757,0.0933657412765863,0.0955703632665884,0.0906099637890838,0.1056013933210976,0.1102310995001019,0.0932555101770862,0.0847677155155784,0.0932555101770862,0.1063730110175984,0.1018535359380942,0.0942475900725871,0.1014126115400938,0.1082469397091001,0.1212542094501121,0.1399934963651295,0.167551271240155,0.1190495874601101,0.1256634534301162,0.1962113571101815,0.2105414000451947,0.1940067351201794,0.1895974911401754,0.1598350942751478,0.1421981183551315,0.1565281612901448,0.1829836251701692,0.1796766921851662,0.171960515220159,0.2127460220351968,0.2634523278052437,0.2292806869602121,,
commodity_prices.calf_bull_1.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37761,2.01718,1.74913,2.1327,2.74353,3.41298,6.47891,12.4277,14.3706
commodity_prices.cows_steers_and_heifers_ge_500.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8562937617947408,1.9885712270057676,2.0789608282333023,2.0348683398296266,2.103211696855324,2.0833700770736696,1.8827492548369464,2.1539180585195505,2.5794105716150195,2.7116880368260463,2.7778267694315595,3.37307536288118,3.262844141871991,2.667595548422371,2.6896417926242084,2.5794105716150195,2.6014568158168574,2.447133106403993,2.733734281027884,3.1967054092664773,3.902185223725286,4.166740154147339,
commodity_prices.sundan_silage.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0853786162690079,
commodity_prices.steer_holstein_500.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0384,1.94514,1.81525,1.93028,2.15871,2.65001,3.46916,4.62007,5.17425
commodity_prices.rice_seed.dollar_per_square_meter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00576002,0.0052411,0.00502118,0.00470982,0.00667431,0.00681022,0.00908111,0.0100695,0.011142,0.0161804,0.0162225,0.0166549,0.0168723,0.0208532,0.0244412,0.0251479,0.0244708,0.0260721,0.0259189,0.0243226,0.0219306,0.0256718,0.0292103,0.0300653,,
commodity_prices.diesel.dollar_per_liter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2929669441355097,0.3262526384196164,0.3164782678758707,0.2757957526397405,0.2961370102578056,0.3938807156952615,0.3701052197780425,0.3484431012756874,0.3986358148787053,0.47815164011296,0.6345415688128895,0.7145857384008601,0.762136730235298,1.0046467885909318,0.6517127603086588,0.7904031531591029,1.0144211591346777,1.0482351977725002,1.0360832776370326,1.0104585764818077,0.715114082754576,0.6086526954808065,0.7000562686736707,0.8395391780546888,0.8073101724780142,0.6739032231647298,0.8683339453322096,1.3179549903445067,1.1132215532795655,,
commodity_prices.semen_sexed.dollar_per_straw.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,
commodity_prices.digester_fertilizer_coproduct.dollars_per_kg_phosphorus.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
commodity_prices.bedding_compost_bedded_pack.dollar_per_head.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.22,,,,
commodity_prices.milk_all.dollar_per_liter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2962542565266743,0.3125993189557322,0.3089670828603859,0.3082860385925085,0.3055618615209989,0.2896708286038593,0.2839954597048808,0.2846765039727582,0.2783200908059024,0.3078320090805903,0.3119182746878547,0.2785471055618615,0.2985244040862656,0.2914869466515324,0.2953461975028377,0.2901248581157775,0.3348467650397276,0.3032917139614075,0.3509648127128264,0.3264472190692395,0.2814982973893303,0.3414301929625425,0.2765039727582293,0.2849035187287174,0.3661748013620886,0.3448354143019296,0.294211123723042,0.4360953461975029,0.4188422247446084,0.2935300794551646,0.3711691259931896,0.459477866061294,0.4213393870601589,0.4565266742338252,0.5464245175936436,0.3906923950056754,0.3709421112372305,0.401589103291714,0.3695800227014756,0.4233825198637911,0.4122587968217934,0.4208853575482407,0.5763904653802499,0.4626560726447219,,
commodity_prices.milk_class_4.dollar_per_liter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320469,0.323004,0.369559,0.306205,0.36521,0.555467,0.433995,0.47098,0.470602
farm_services.manure_hauling.dollars_per_tonne_km.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140842863,0.145814982,
farm_services.labor_hours_crop.hours_per_ha_per_year.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,6.23,6.72,6.42,6.35,6.18,6.15,5.98,6.18,6.47,6.94,6.65,6.42,6.72,6.75,6.7,6.38,6.52,6.3,6.3,6.45,6.42,6.89,6.47,6.5,
commodity_prices.manure_sales.dollars_per_kg_dry_matter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
commodity_prices.net_fertilizer_potassium_chloride.dollar_per_kilogram.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0567139006928024,0.0579815583370536,0.0586980604838043,0.0593043315310548,0.0590838693320546,0.0590287537823046,0.0596901403793052,0.0575406339390532,0.0537927765560497,0.0512574612675474,0.0578162116878034,0.063878922160309,0.0647607709563099,0.0689495527373137,0.0949640922193378,0.1081918241593501,0.1047746600748469,0.1050502378235971,0.1083020552588501,0.1281436531688685,0.1523944950588909,0.1694803154814068,0.1650710715014027,0.1501898730688889,0.1537723838026422,0.1317261639026218,0.1201518984551111,0.1377888743751274,0.1730628262151601,0.1741651372101611,0.1681024267376555,0.167551271240155,0.1625908717626504,0.1587327832801468,0.1598350942751478,0.170858204225158,0.168653582235156,0.167551271240155,0.1796766921851662,0.1851882471601713,0.1818813141751682,0.1873928691501733,0.1807790031801672,0.1818813141751682,0.1995182900951845,0.2700661937752498,0.3009309016352784,0.3086470786002855,0.618396468195572,0.9402712787358698,0.5632809184455211,0.6624889079956129,0.7330368116756781,0.6558750420256068,0.6624889079956129,0.704729465324052,0.6371908706603394,0.5926023909125482,0.5950825906513005,0.61621389242547,0.5882262162623941,0.5948400822324003,0.7484140500559424,,,
